Time,Latitude,Longitude,Depth,Altitude,Chlorophyll,cDOM,DissolvedOxygen
1569495176.69,63.5646898,10.46167689,5.134778,-1,1.7519999743,5.913599968,239.799
1569495177.84,63.56470435,10.46167829,5.592994,-1,1.8104000092,5.913599968,239.761
1569495178.94,63.56471823,10.46167936,6.008727,-1,1.7592999935,6.271999836,239.7635
1569495180.09,63.56473275,10.46168046,6.437376,-1,1.8104000092,6.0032000542,239.722
1569495181.19,63.56474662,10.46168138,6.877435,-1,1.8030999899,6.271999836,239.748
1569495182.34,63.56476111,10.46168217,7.359591,-1,1.7812000513,6.0928001404,239.735
1569495183.44,63.564775,10.46168343,7.783782,-1,1.7666000128,6.1824002266,239.591
1569495184.59,63.5647896,10.46168451,8.196205,-1,1.7957999706,5.8239998817,239.336
1569495185.69,63.56480347,10.46168452,8.619431,-1,1.8030999899,5.913599968,239.557
1569495186.84,63.5648179,10.46168432,9.128033,-1,1.8542000055,6.0928001404,239.624
1569495187.94,63.56483183,10.46168422,9.604036,-1,1.8615000248,6.271999836,239.6825
1569495189.09,63.56484649,10.4616844,10.08039,-1,1.8030999899,5.8239998817,239.751
1569495190.19,63.56486051,10.46168442,10.562957,-1,1.8322999477,6.0032000542,239.533
1569495191.341,63.56487526,10.46168476,11.044688,-1,1.8760999441,6.0928001404,239.506
1569495192.44,63.5648895,10.46168499,11.461536,-1,1.6570999622,5.913599968,239.254
1569495193.59,63.56490424,10.46168511,11.91269,-1,1.6936000586,6.0032000542,238.97
1569495194.74,63.56491886,10.46168441,12.439798,-1,1.649799943,5.913599968,238.821
1569495195.84,63.56493287,10.46168342,12.929907,-1,1.5914000273,5.913599968,238.623
1569495196.99,63.56494755,10.46168245,13.415574,-1,1.6059999466,5.913599968,238.3775
1569495198.09,63.56496166,10.46168127,13.858883,-1,1.5987000465,5.913599968,238.118
1569495199.24,63.56497647,10.46168,14.343112,-1,1.489199996,6.271999836,237.946
1569495200.34,63.56499065,10.46167857,14.771338,-1,1.5549000502,5.913599968,237.82
1569495201.49,63.56500557,10.4616768,15.150911,-1,1.5329999924,5.8239998817,237.696
1569495202.59,63.56501976,10.46167512,15.553852,-1,1.4600000381,6.0928001404,237.466
1569495203.74,63.5650345,10.46167302,16.016018,-1,1.4965000153,6.1824002266,237.407
1569495204.84,63.5650485,10.46167061,16.462666,-1,1.4965000153,6.271999836,237.474
1569495205.99,63.56506316,10.46166767,16.890676,-1,1.5038000345,5.7343997955,237.139
1569495207.09,63.56507724,10.46166483,17.315123,-1,1.4673000574,5.913599968,237.197
1569495208.24,63.56509197,10.46166175,17.750114,-1,1.2775000334,5.7343997955,236.477
1569495209.34,63.56510616,10.46165871,18.162956,-1,1.0950000286,5.6448001862,235.564
1569495210.49,63.56512093,10.46165472,18.55615,-1,1.0219999552,5.5552000999,235.025
1569495211.59,63.56513495,10.46165024,18.983072,-1,0.7738000154,5.4656000137,234.595
1569495212.74,63.56514943,10.46164462,19.477913,-1,0.744599998,5.1968002319,233.805
1569495213.84,63.56516315,10.46163789,19.929398,-1,0.6570000052,5.7343997955,233.76
1569495214.99,63.56517742,10.46162963,20.385458,-1,0.6277999878,5.2863998413,231.6855
1569495216.09,63.56519096,10.46162069,20.844547,-1,0.6058999896,4.7487998009,230.417
1569495217.24,63.56520489,10.46161005,21.338297,-1,0.5694000125,5.1072001457,229.427
1569495218.34,63.56521798,10.46159823,21.778116,-1,0.5475000143,4.9279999733,228.899
1569495219.49,63.56523123,10.46158388,22.212391,-1,0.5475000143,4.6592001915,228.398
1569495220.64,63.56524392,10.46156719,22.669626,-1,0.554799974,4.5696001053,227.333
1569495221.74,63.56525525,10.46154857,23.08466,-1,0.5694000125,4.6592001915,226.504
1569495222.89,63.56526593,10.46152602,23.496281,-1,0.5256000161,4.6592001915,225.963
1569495223.99,63.56527466,10.46150134,23.89439,-1,0.5620999932,3.9423999786,225.518
1569495225.14,63.56528206,10.46147266,24.30526,-1,0.5037000179,4.2112002373,225.018
1569495226.241,63.56528737,10.46144326,24.683975,-1,0.4745000005,3.7632000446,224.14
1569495227.39,63.56529111,10.46141107,25.061766,-1,0.4598999918,4.1216001511,223.627
1569495228.49,63.5652931,10.46137939,25.434143,-1,0.4453000128,4.3007998466,223.307
1569495229.64,63.56529406,10.46134609,25.865904,-1,0.4453000128,4.2112002373,223.03
1569495230.74,63.56529466,10.46131427,26.279564,-1,0.4817999899,3.8527998924,222.838
1569495231.89,63.5652953,10.46128106,26.705963,-1,0.4745000005,3.3152000904,222.569
1569495232.99,63.565296,10.46124928,27.139048,-1,0.4598999918,3.8527998924,222.294
1569495234.14,63.56529694,10.46121604,27.605616,-1,0.372299999,4.5696001053,221.961
1569495235.24,63.56529805,10.46118434,28.045425,-1,0.3431000113,3.8527998924,221.402
1569495236.39,63.56529951,10.46115126,28.491774,-1,0.3066000044,3.3152000904,220.856
1569495237.49,63.56530108,10.46111958,28.935841,-1,0.2919999957,3.4047999382,220.379
1569495238.64,63.56530285,10.4610865,29.419113,-1,0.2700999975,3.2256000042,219.947
1569495239.74,63.56530455,10.46105484,29.860506,-1,0.240899995,3.6735999584,219.41
1569495240.89,63.56530615,10.46102165,30.30007,-1,0.2628000081,3.6735999584,219.197
1569495241.99,63.56530753,10.46098982,30.734148,-1,0.2481999993,3.135999918,218.7055
1569495243.14,63.56530887,10.4609565,31.208843,-1,0.2481999993,3.0464000702,218.231
1569495244.24,63.56531011,10.46092465,31.651289,-1,0.2554999888,3.4047999382,218.148
1569495245.39,63.56531142,10.4608913,32.080772,-1,0.2263000011,3.4047999382,217.764
1569495246.491,63.56531271,10.46085944,32.513824,-1,0.2263000011,2.77760005,217.579
1569495247.64,63.56531413,10.46082617,32.980469,-1,0.2189999968,2.956799984,217.448
1569495248.742,63.56531554,10.46079429,33.403774,-1,0.1970999986,2.77760005,217.198
1569495249.84,63.56531701,10.46076242,33.823486,-1,0.204400003,2.6879999638,216.935
1569495250.99,63.56531856,10.46072908,34.236988,-1,0.204400003,3.0464000702,216.6985
1569495252.09,63.56532001,10.46069712,34.64843,-1,0.1897999942,2.5088000298,216.512
1569495253.24,63.5653215,10.46066371,35.089394,-1,0.1825000048,3.135999918,216.262
1569495254.34,63.56532291,10.46063172,35.490906,-1,0.1897999942,2.956799984,216.114
1569495255.49,63.56532435,10.46059828,35.891384,-1,0.1970999986,3.135999918,215.827
1569495256.59,63.56532571,10.46056632,36.297661,-1,0.1897999942,3.135999918,215.875
1569495257.74,63.5653271,10.46053288,36.734993,-1,0.1825000048,2.77760005,215.889
1569495258.84,63.56532836,10.46050087,37.135227,-1,0.1752000004,3.2256000042,215.889
1569495259.99,63.56532966,10.46046753,37.538452,-1,0.1606000066,2.77760005,215.497
1569495261.09,63.56533101,10.46043564,37.948994,-1,0.1533000022,2.77760005,215.292
1569495262.24,63.56533251,10.46040243,38.405361,-1,0.1533000022,2.956799984,215.345
1569495263.34,63.56533398,10.46037067,38.812218,-1,0.1752000004,2.77760005,215.301
1569495264.49,63.5653355,10.46033743,39.233189,-1,0.1459999979,2.5088000298,215.173
1569495265.591,63.56533692,10.46030567,39.638622,-1,0.1459999979,3.0464000702,215.069
1569495266.74,63.56533842,10.46027247,40.085945,-1,0.1533000022,2.77760005,214.969
1569495267.84,63.56533989,10.46024063,40.483704,-1,0.1606000066,3.0464000702,214.974
1569495268.99,63.56534139,10.46020733,40.875359,-1,0.167899996,3.0464000702,215.2905
1569495270.09,63.5653428,10.46017544,41.278145,-1,0.1752000004,2.956799984,215.216
1569495271.24,63.56534423,10.4601421,41.703426,-1,0.1752000004,3.135999918,215.263
1569495272.34,63.56534563,10.46011021,42.100952,-1,0.1752000004,3.2256000042,215.193
1569495273.49,63.56534712,10.46007689,42.498825,-1,0.1752000004,2.956799984,215.141
1569495274.59,63.56534861,10.46004506,42.89658,-1,0.167899996,2.77760005,215.254
1569495275.741,63.56535021,10.46001185,43.331215,-1,0.1606000066,3.3152000904,215.192
1569495276.84,63.5653517,10.45998,43.73579,-1,0.1606000066,2.3296000957,215.24
1569495277.99,63.56535312,10.45994667,44.128803,-1,0.131400004,2.8671998978,214.9955
1569495279.09,63.56535435,10.45991473,44.526596,-1,0.1386999935,2.1503999233,214.288
1569495280.24,63.56535558,10.4598813,44.950642,-1,0.1240999997,2.598400116,214.128
1569495281.34,63.56535673,10.45984938,45.344559,-1,0.131400004,2.598400116,214.306
1569495282.49,63.56535796,10.45981607,45.747299,-1,0.1168000028,2.77760005,214.438
1569495283.59,63.5653592,10.45978412,46.14212,-1,0.1459999979,2.1503999233,214.822
1569495284.741,63.56536068,10.45975079,46.571613,-1,0.1240999997,2.5088000298,214.826
1569495285.84,63.56536223,10.45971894,46.96632,-1,0.1168000028,2.8671998978,214.838
1569495286.992,63.56536386,10.45968563,47.362728,-1,0.131400004,2.77760005,214.749
1569495288.09,63.56536532,10.45965384,47.767281,-1,0.1168000028,2.6879999638,214.688
1569495289.241,63.56536679,10.4596206,48.214912,-1,0.1240999997,3.3152000904,214.65
1569495290.34,63.56536817,10.45958883,48.634102,-1,0.1240999997,2.6879999638,214.558
1569495291.491,63.56536962,10.4595556,49.045612,-1,0.131400004,3.4047999382,214.475
1569495292.59,63.56537105,10.45952382,49.459011,-1,0.131400004,2.1503999233,214.476
1569495293.74,63.56537255,10.45949061,49.920414,-1,0.1094999984,3.135999918,214.517
1569495294.84,63.56537397,10.45945882,50.319637,-1,0.1022000015,2.2400000095,214.466
1569495295.99,63.56537545,10.45942555,50.734959,-1,0.1022000015,2.77760005,214.4175
1569495297.09,63.56537684,10.45939375,51.145195,-1,0.1168000028,2.598400116,214.398
1569495298.24,63.56537829,10.45936045,51.588482,-1,0.131400004,2.6879999638,214.456
1569495299.341,63.56537969,10.45932867,51.999981,-1,0.1094999984,2.956799984,214.415
1569495300.49,63.56538119,10.45929544,52.414707,-1,0.1240999997,2.5088000298,214.439
1569495301.594,63.5653826,10.45926364,52.829895,-1,0.131400004,3.135999918,214.433
1569495302.691,63.565384,10.45923192,53.238129,-1,0.1168000028,2.4191999435,214.489
1569495303.84,63.56538541,10.45919866,53.684296,-1,0.1094999984,2.956799984,214.438
1569495304.94,63.56538672,10.45916686,54.103523,-1,0.1168000028,2.598400116,214.2645
1569495306.09,63.56538802,10.45913365,54.517712,-1,0.131400004,3.0464000702,214.416
1569495307.19,63.56538924,10.45910183,54.923092,-1,0.131400004,2.598400116,214.605
1569495308.34,63.56539053,10.45906855,55.380062,-1,0.131400004,2.5088000298,214.778
1569495309.44,63.56539183,10.45903674,55.780586,-1,0.1240999997,2.5088000298,214.629
1569495310.59,63.56539332,10.45900346,56.197521,-1,0.1386999935,2.77760005,215.188
1569495311.69,63.56539487,10.45897164,56.597317,-1,0.1386999935,2.8671998978,215.109
1569495312.84,63.56539655,10.45893839,57.034294,-1,0.1386999935,2.956799984,215.034
1569495313.94,63.5653981,10.45890651,57.435127,-1,0.1386999935,2.8671998978,214.6915
1569495315.09,63.56539967,10.45887321,57.843712,-1,0.1386999935,2.8671998978,214.5
1569495316.19,63.56540111,10.45884133,58.234421,-1,0.1459999979,2.6879999638,214.297
1569495317.34,63.56540258,10.458808,58.675735,-1,0.1459999979,2.8671998978,214.07
1569495318.44,63.56540394,10.45877614,59.075001,-1,0.1459999979,2.8671998978,213.994
1569495319.59,63.56540534,10.45874276,59.466793,-1,0.1459999979,2.8671998978,213.865
1569495320.69,63.56540664,10.4587108,59.851345,-1,0.1386999935,2.956799984,213.667
1569495321.84,63.56540798,10.45867737,60.278477,-1,0.1459999979,2.4191999435,214.141
1569495322.94,63.56540934,10.45864546,60.67141,-1,0.1240999997,2.77760005,214.023
1569495324.09,63.56541084,10.45861227,61.080082,-1,0.1459999979,3.0464000702,214.008
1569495325.19,63.56541218,10.45858068,61.527859,-1,0.1459999979,2.6879999638,214.433
1569495326.34,63.56541351,10.45854757,61.998814,-1,0.131400004,2.5088000298,214.601
1569495327.44,63.56541477,10.45851589,62.432297,-1,0.1240999997,3.0464000702,214.537
1569495328.59,63.56541612,10.45848276,62.872459,-1,0.1459999979,2.598400116,214.232
1569495329.69,63.56541755,10.45845109,63.30117,-1,0.1168000028,3.135999918,214.064
1569495330.84,63.56541914,10.45841803,63.772228,-1,0.1386999935,2.3296000957,213.875
1569495331.94,63.56542065,10.4583864,64.214066,-1,0.131400004,2.77760005,213.5245
1569495333.09,63.5654222,10.45835334,64.645164,-1,0.1168000028,3.135999918,213.362
1569495334.19,63.56542364,10.45832168,65.073631,-1,0.1459999979,2.77760005,213.544
1569495335.34,63.56542514,10.45828854,65.554024,-1,0.1240999997,2.8671998978,213.685
1569495336.44,63.56542654,10.45825681,65.978493,-1,0.1386999935,2.8671998978,213.602
1569495337.59,63.56542797,10.45822361,66.396919,-1,0.1386999935,2.77760005,213.505
1569495338.69,63.56542936,10.45819177,66.816681,-1,0.1168000028,2.8671998978,213.426
1569495339.84,63.56543084,10.45815848,67.265732,-1,0.131400004,2.8671998978,213.292
1569495340.94,63.5654323,10.45812665,67.674286,-1,0.131400004,2.8671998978,213.0555
1569495342.09,63.56543383,10.45809336,68.078133,-1,0.131400004,2.5088000298,212.958
1569495343.19,63.56543524,10.45806149,68.4786,-1,0.131400004,3.3152000904,212.917
1569495344.34,63.56543669,10.45802813,68.923279,-1,0.131400004,2.598400116,212.87
1569495345.44,63.56543811,10.45799625,69.315704,-1,0.1386999935,2.4191999435,212.698
1569495346.59,63.56543965,10.45796287,69.708946,-1,0.1168000028,2.77760005,212.892
1569495347.69,63.56544115,10.45793096,70.109322,-1,0.1240999997,2.598400116,212.843
1569495348.84,63.5654427,10.45789767,70.546608,-1,0.1240999997,2.956799984,212.693
1569495349.94,63.56544413,10.45786587,70.963646,-1,0.131400004,3.2256000042,212.6195
1569495351.09,63.56544558,10.45783262,71.370163,-1,0.1386999935,3.135999918,212.408
1569495352.19,63.56544692,10.45780079,71.786079,-1,0.1386999935,3.0464000702,212.213
1569495353.29,63.56544826,10.45776897,72.192215,-1,0.1240999997,3.0464000702,212.254
1569495354.441,63.56544976,10.45773567,72.640587,-1,0.131400004,2.6879999638,212.304
1569495355.54,63.5654512,10.45770393,73.060944,-1,0.1240999997,3.0464000702,212.298
1569495356.69,63.56545256,10.45767066,73.471046,-1,0.1094999984,2.2400000095,212.267
1569495357.79,63.56545375,10.4576388,73.872917,-1,0.131400004,2.6879999638,212.366
1569495358.94,63.56545505,10.45760553,74.313507,-1,0.131400004,2.598400116,212.27
1569495360.04,63.5654564,10.45757371,74.72271,-1,0.1168000028,2.77760005,212.1845
1569495361.19,63.56545789,10.45754047,75.133904,-1,0.131400004,2.3296000957,212.036
1569495362.29,63.56545933,10.45750863,75.536209,-1,0.1094999984,3.2256000042,211.665
1569495363.44,63.56546088,10.45747532,75.970833,-1,0.1094999984,2.8671998978,212.355
1569495364.54,63.56546238,10.45744349,76.372231,-1,0.1094999984,2.8671998978,212.495
1569495365.69,63.56546386,10.45741019,76.776718,-1,0.1168000028,2.5088000298,212.253
1569495366.792,63.56546516,10.45737831,77.186661,-1,0.1240999997,2.956799984,212.025
1569495367.94,63.56546641,10.45734512,77.655769,-1,0.1240999997,2.77760005,212.102
1569495369.041,63.5654676,10.45731336,78.08271,-1,0.1240999997,2.8671998978,212.2665
1569495370.19,63.56546888,10.45728022,78.521751,-1,0.1168000028,2.77760005,212.327
1569495371.291,63.56547018,10.45724859,78.95092,-1,0.1240999997,2.598400116,212.401
1569495372.44,63.56547167,10.45721555,79.426712,-1,0.1094999984,2.6879999638,212.264
1569495373.54,63.56547316,10.45718398,79.867455,-1,0.1022000015,2.77760005,212.217
1569495374.69,63.5654747,10.45715095,80.293442,-1,0.1168000028,2.5088000298,212.109
1569495375.79,63.56547613,10.45711933,80.718903,-1,0.1022000015,2.3296000957,211.85
1569495376.945,63.56547764,10.4570861,81.184105,-1,0.1094999984,2.8671998978,211.782
1569495378.041,63.56547902,10.45705454,81.616524,-1,0.1094999984,2.2400000095,211.6105
1569495379.19,63.56548038,10.45702141,82.039726,-1,0.1022000015,2.598400116,211.874
1569495380.29,63.56548163,10.45698981,82.483208,-1,0.1094999984,2.8671998978,211.952
1569495381.44,63.56548295,10.45695673,82.954544,-1,0.1168000028,2.956799984,211.733
1569495382.54,63.5654843,10.45692509,83.384224,-1,0.1168000028,2.8671998978,211.712
1569495383.69,63.56548582,10.45689198,83.796913,-1,0.1168000028,3.0464000702,211.564
1569495384.79,63.56548737,10.45686029,84.21431,-1,0.0948999971,2.6879999638,212.056
1569495385.94,63.56548902,10.45682715,84.640282,-1,0.1022000015,3.3152000904,212.047
1569495387.04,63.56549051,10.45679535,85.039757,-1,0.1094999984,2.5088000298,212.212
1569495388.19,63.56549192,10.45676206,85.431938,-1,0.0948999971,2.5088000298,212.076
1569495389.29,63.56549324,10.45673023,85.824165,-1,0.1022000015,2.4191999435,212.238
1569495390.44,63.56549462,10.45669688,86.245872,-1,0.0803000033,2.8671998978,212.248
1569495391.54,63.56549597,10.45666502,86.635674,-1,0.1168000028,2.4191999435,212.248
1569495392.69,63.56549747,10.45663177,87.030487,-1,0.0948999971,3.0464000702,212.275
1569495393.79,63.56549895,10.45659997,87.427086,-1,0.1022000015,2.598400116,212.182
1569495394.94,63.56550049,10.45656678,87.866867,-1,0.1094999984,2.4191999435,212.231
1569495396.04,63.56550191,10.45653506,88.257248,-1,0.1022000015,2.4191999435,212.1755
1569495397.19,63.56550331,10.45650165,88.658752,-1,0.1094999984,2.956799984,212.292
1569495398.29,63.56550459,10.45646995,89.064934,-1,0.0876000002,2.1503999233,212.636
1569495399.44,63.56550597,10.45643677,89.506523,-1,0.1022000015,2.956799984,212.653
1569495400.54,63.56550737,10.45640494,89.908302,-1,0.1022000015,2.5088000298,212.896
1569495401.69,63.56550879,10.45637178,90.322769,-1,0.0948999971,2.5088000298,212.874
1569495402.79,63.56551014,10.45634,90.733963,-1,0.1022000015,2.5088000298,213.009
1569495403.94,63.5655116,10.45630686,91.183403,-1,0.0876000002,2.3296000957,212.988
1569495405.04,63.565513,10.45627498,91.59713,-1,0.0948999971,2.8671998978,212.9805
1569495406.19,63.56551446,10.4562419,92.008194,-1,0.0803000033,2.5088000298,212.925
1569495407.29,63.56551586,10.4562101,92.420891,-1,0.1094999984,2.598400116,212.969
1569495408.44,63.56551734,10.45617692,92.862503,-1,0.0876000002,2.1503999233,212.983
1569495409.54,63.56551879,10.4561451,93.271378,-1,0.0803000033,3.135999918,212.999
1569495410.69,63.56552031,10.45611195,93.678772,-1,0.1022000015,2.2400000095,212.78
1569495411.79,63.56552174,10.45608014,94.088036,-1,0.0876000002,2.956799984,213.193
1569495412.94,63.56552314,10.456047,94.542259,-1,0.0876000002,3.0464000702,213.312
1569495414.041,63.56552445,10.45601517,94.969337,-1,0.0948999971,2.4191999435,213.4255
1569495415.191,63.56552577,10.45598195,95.382278,-1,0.0948999971,2.5088000298,213.475
1569495416.29,63.56552706,10.4559501,95.7967,-1,0.1094999984,2.77760005,213.413
1569495417.44,63.56552842,10.45591696,96.259354,-1,0.1094999984,2.4191999435,213.436
1569495418.54,63.56552977,10.45588511,96.69326,-1,0.0948999971,2.1503999233,213.597
1569495419.64,63.56553115,10.45585329,97.085396,-1,0.1022000015,2.956799984,213.64
1569495420.79,63.56553268,10.45581792,97.265884,-1,0.0803000033,2.1503999233,213.881
1569495421.89,63.56553419,10.45578399,97.214851,-1,0.0876000002,2.598400116,213.88
1569495423.04,63.56553573,10.45574922,96.962013,-1,0.0876000002,2.2400000095,213.906
1569495424.14,63.56553715,10.45571658,96.632683,-1,0.1168000028,2.6879999638,213.796
1569495425.29,63.5655386,10.45568281,96.24247,-1,0.1168000028,2.5088000298,213.806
1569495426.39,63.56553998,10.45565049,95.833893,-1,0.0876000002,2.5088000298,213.721
1569495427.54,63.56554139,10.45561677,95.370781,-1,0.0948999971,2.5088000298,213.626
